,n,xray_native_5_0+xray_native_5_1_mean,xray_native_5_0+xray_native_5_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_5_0+xray_native_5_1_50,xray_native_5_0+xray_native_5_1_25,xray_native_5_0+xray_native_5_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
402,403,8.671610234833318,0.03412828591144513,13872.93077009239,1245.9836350366677,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
403,404,8.671610234833318,0.03412828591144513,13872.93077009239,1245.9836350366677,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
404,405,8.67145340777546,0.033898348101002854,13867.057651524066,1241.8034845814245,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
405,406,8.67145340777546,0.033898348101002854,13867.057651524066,1241.8034845814245,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
406,407,8.67145340777546,0.033898348101002854,13867.057651524066,1241.8034845814245,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
407,408,8.671354649493573,0.03377191311582737,13865.085246953606,1238.459904433263,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
408,409,8.671303523994267,0.03374893422281022,13866.245837596656,1240.6074030517714,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
409,410,8.671143177226424,0.03366639821451066,13870.426348253412,1244.3509219479367,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
410,411,8.671045189855748,0.03346535489780533,13863.328550227274,1238.0236342569044,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
411,412,8.670968619228416,0.03344249298513858,13858.491441223196,1238.8488767341908,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
412,413,8.670894869467405,0.03340373346198336,13856.251533352555,1238.7102558759684,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
413,414,8.670783598243757,0.033285041993572836,13851.548858777145,1238.2489391304337,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
414,415,8.670674376975219,0.03322324794659407,13854.568778790852,1239.8941895216337,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
415,416,8.67066910944812,0.03322576561744859,13853.302222631513,1240.355196223971,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
416,417,8.670547424766532,0.03317224669734526,13851.526910342664,1240.192790145163,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
417,418,8.67036488096765,0.032763254086338525,13847.074544451118,1231.119299520504,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
418,419,8.67029098261712,0.032731916254967346,13845.134205343762,1231.9802855994478,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
419,420,8.670128794144158,0.03268117266573726,13834.196174842613,1229.0402508985135,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
420,421,8.67002357334472,0.03241754831661073,13832.545924766899,1227.1689003064635,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
421,422,8.669949674994188,0.0323850971608129,13830.605585659541,1228.0097000575024,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
422,423,8.66973900684747,0.03213240520158677,13825.302217416358,1221.6822219187975,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
423,424,8.669635751949695,0.031919841824133384,13816.937863230882,1215.4058935303913,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
424,425,8.669635751949695,0.031919841824133384,13816.937863230882,1215.4058935303913,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
425,426,8.669620693286346,0.031924531257182184,13813.772844665711,1214.0081935597307,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
426,427,8.669620693286346,0.031924531257182184,13813.772844665711,1214.0081935597307,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
427,428,8.669610902150097,0.03192676844588857,13811.874382259877,1212.1736696770688,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
428,429,8.668826674514555,0.030208925877490054,13829.00660976761,1209.7028331679217,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
429,430,8.669524540386517,0.0319015737801534,13805.138810849965,1210.9644024482814,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
430,431,8.668655141644257,0.030166123505853487,13817.40390430003,1204.1129362323632,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
431,432,8.66920826614646,0.03149969656583234,13800.332415462202,1209.4107199653045,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
432,433,8.669018562831374,0.03121679572512682,13798.088911040839,1206.2145502568367,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
433,434,8.668211760817027,0.029326502684760013,13806.010353590731,1194.2270214412258,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
434,435,8.668754812576235,0.030903419917412033,13794.2046362754,1204.861158890578,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
435,436,8.668176524552752,0.029326958282827525,13798.11419153777,1190.6677607681652,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
436,437,8.667985028514673,0.02890134330144848,13794.886575049939,1187.3691553586561,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
437,438,8.667975237378423,0.02890326040434699,13792.988112644105,1185.4631638223243,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
438,439,8.667858224895507,0.02881998915073877,13791.545137838466,1186.4551262611092,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
439,440,8.667858224895507,0.02881998915073877,13791.545137838466,1186.4551262611092,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
440,441,8.66773579629597,0.02874927550679866,13789.135175636777,1188.9295181310017,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
441,442,8.667730528768873,0.02875164657552417,13787.86861947744,1189.3405988224345,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
442,443,8.66766449319574,0.028711475208579255,13785.564622792035,1189.0799133350386,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
443,444,8.66765922566864,0.02871383631820856,13784.298066632698,1189.4871401614896,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
444,445,8.667653958141543,0.028716196267458565,13783.031510473362,1189.8928794615276,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
445,446,8.667638899478193,0.028720369699095867,13779.86649190819,1188.3748752490048,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
446,447,8.667359230291106,0.028266698526787478,13764.830547611455,1176.6436277404273,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
447,448,8.667354111353527,0.0282579544121098,13763.264422688835,1175.9430972952835,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
448,449,8.667354111353527,0.0282579544121098,13763.264422688835,1175.9430972952835,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
449,450,8.667354111353527,0.0282579544121098,13763.264422688835,1175.9430972952835,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
450,451,8.667278136054625,0.02822902190989603,13759.361532360877,1174.7442402854444,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
451,452,8.667272868527528,0.028231351281013454,13758.09497620154,1175.1281934433212,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
452,453,8.667181152583117,0.028156796535202012,13762.949269806317,1179.0879535092934,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
453,454,8.667181152583117,0.028156796535202012,13762.949269806317,1179.0879535092934,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
454,455,8.667160826392669,0.028163114100884984,13758.517695081806,1177.8855513365609,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
455,456,8.66715555886557,0.028165426983420824,13757.251138922467,1178.2675737939853,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
456,457,8.666908039513494,0.027712914472779456,13750.624360723648,1175.9914423916205,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
457,458,8.66677337311693,0.02762045046087225,13747.646581090226,1176.0225878670788,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
458,459,8.66676810558983,0.027622734895719172,13746.380024930888,1176.393511044558,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
459,460,8.666706670652347,0.027567121499412584,13749.23491812609,1179.4609245228035,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
460,461,8.66661171694082,0.02730454659624999,13745.709042738536,1177.376623449827,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
461,462,8.666550800305265,0.02726874886326642,13744.971170975752,1177.7570572238847,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
462,463,8.666535741641917,0.02727253468206584,13741.806152410581,1176.1209725229346,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
463,464,8.66635130585393,0.026924206081456622,13740.829204148557,1172.3574068346677,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
464,465,8.666285418870316,0.02686626199279034,13738.22563869987,1170.8996359480966,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
465,466,8.66626509267987,0.026872205426646326,13733.79406397536,1169.5951428433116,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
466,467,8.666144774237923,0.026703564177789955,13727.827576906953,1163.8147709152809,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
467,468,8.666015268519597,0.02629155400038334,13724.136567184782,1159.1936269091655,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
468,469,8.666004733465398,0.026296048787426494,13721.603454866108,1159.893391926373,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
469,470,8.66599494232915,0.026297418514499602,13719.704992460274,1157.8220207871634,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
470,471,8.665969348611602,0.026305504889661584,13714.006861576428,1156.7735655947154,,,8.657425498780395,8.652157971680882,8.667216635028858,13443.054308573588,12769.271360556124,14035.827519893057,,,
471,472,8.665940861494368,0.026275675074618355,13708.405588227279,1155.8682458026913,,,8.657425498780395,8.652157971680882,8.667216635028858,13443.054308573588,12769.271360556124,14035.827519893057,,,
472,473,8.665808641758582,0.02619043868322013,13704.097163619754,1156.135025503297,,,8.657425498780395,8.652157971680882,8.667216635028858,13443.054308573588,12769.271360556124,14035.827519893057,,,
473,474,8.665773256904787,0.026199668065379305,13696.500570330072,1152.8896834782308,,,8.657425498780395,8.652157971680882,8.667216635028858,13443.054308573588,12769.271360556124,14035.827519893057,,,
474,475,8.665722131405483,0.026159135105021984,13697.661160973123,1155.3656267541678,,,8.657425498780395,8.652157971680882,8.667216635028858,13443.054308573588,12769.271360556124,14035.827519893057,,,
475,476,8.666703952597732,0.02790474540762254,13724.345510898174,1158.758254011314,,,8.657425498780395,8.652157971680882,8.667216635028858,13507.14312333955,12769.271360556124,14035.827519893057,,,
