,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
48,0.0,4.0,4.0,0.3172655399350628,0.3172655399350628,2630.972445039251,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W4/output_2/pdbs/243.pdb,
49,0.0,4.0,5.0,0.3148922817275016,0.3148922817275016,18215.024590482823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W5/output_2/pdbs/66.pdb,
50,0.0,4.0,6.0,0.3317120335425863,0.3317120335425863,151258.73772980983,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W6/output_4/pdbs/25.pdb,
51,0.0,4.0,7.0,0.3436480893393417,0.3436480893393417,272392.4880239036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W7/output_1/pdbs/35.pdb,
52,0.0,4.0,8.0,0.3488177384665363,0.3488177384665363,379161.0071525425,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W8/output_0/pdbs/41.pdb,
53,0.0,4.0,9.0,0.3539586714100536,0.3539586714100536,499740.1732571895,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W9/output_2/pdbs/79.pdb,
54,0.0,4.0,10.0,0.3476265447459828,0.3476265447459828,571919.4858196996,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W10/output_3/pdbs/61.pdb,
55,0.0,5.0,0.0,0.4381697438745518,0.4381697438745518,1830.2441364830984,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W0/output_0/pdbs/79.pdb,0.4456046198501233
56,0.0,5.0,1.0,0.3668626968668313,0.3668626968668313,1639.5421286313103,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W1/output_1/pdbs/176.pdb,0.3584256686866779
57,0.0,5.0,2.0,0.309838023027181,0.309838023027181,1652.538481231967,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W2/output_4/pdbs/200.pdb,0.3058170359272592
58,0.0,5.0,3.0,0.3035948040205959,0.3035948040205959,2681.222541179593,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W3/output_1/pdbs/123.pdb,0.2980507948348461
59,0.0,5.0,4.0,0.3052107929514177,0.3052107929514177,9348.921538457702,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W4/output_2/pdbs/160.pdb,0.3018105988785315
60,0.0,5.0,5.0,0.2915420584609657,0.2915420584609657,109763.44522832046,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W5/output_2/pdbs/54.pdb,0.2993153493803834
61,0.0,5.0,6.0,0.283354511569332,0.283354511569332,296637.7750656684,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W6/output_1/pdbs/33.pdb,0.3411619111359067
62,0.0,5.0,7.0,0.2769807914183335,0.2769807914183335,452797.6767241879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W7/output_3/pdbs/62.pdb,0.351836930265043
63,0.0,5.0,8.0,0.2775611597356414,0.2775611597356414,625949.8684828003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W8/output_3/pdbs/159.pdb,0.358263103118574
64,0.0,5.0,9.0,0.2768214796768197,0.2768214796768197,594760.9268554263,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W9/output_4/pdbs/59.pdb,0.3664286799991089
65,0.0,5.0,10.0,0.2716077123791039,0.2716077123791039,5307757.582303856,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J5_W10/output_2/pdbs/158.pdb,0.3572392014756655
